nombre,cantidades,info,sabores,imagen,mix,Artículo,oferta,Estado,Rubro
GRANOLA CRUNCH X 1 KG - HOMEMADE,1 UNIDAD,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/15x8rdZOYfvqKQJMcNlDdW9bOD4f_jBae/view,,5022,,✅ en precios,CEREALES
GRANOLA FIT-CRUNCH X 1KG - HOMEMADE,1 UNIDAD,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1-_nZtU2aMf7sp1FQ_ei7BgvPusFySnmu/view,,5023,,✅ en precios,CEREALES
GRANOLA MIX BERRIES - KÖS,250G/500G/1KG,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1y2j0FAvDW0Yp3411EB6rCjfiYk1JVbpg/view,,1286,,✅ en precios,CEREALES
GRANOLA MIX ENERGETICA - KÖS,250G/500G/1KG,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1xZkK9rKGEu0Ih7cijzQIeR-hMUPK1nW5/view,,1287,,✅ en precios,CEREALES
GRANOLA MIX TROPICAL - KÖS,250G/500G/1KG,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1vDPGng1Bx-pfymsbqZquQ8o3DuurzGou/view,,1289,,✅ en precios,CEREALES
GRANOLA SIN PASAS,250G/500G/1KG,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1D16zkgWKPgqaxR0o7lwIlugBBDKoeM1F/view,,1897,,✅ en precios,CEREALES
GRANOLA TRADICIONAL SIN FRUTOS SECOS,250G/500G/1KG,"Mezcla crocante a base de cereales, pensada para combinar con yogur, leche o frutas. Aporta hidratos de carbono, fibra y, según sus ingredientes, grasas y proteína vegetal; azúcares y calorías varían según la receta.",,https://drive.google.com/file/d/1gZTHH73FsNkAfJ0CDc6u7WCmaul_3mF9/view,,1911,,✅ en precios,CEREALES
QUINOA INFLADA,250G/500G/1KG,"Quinoa inflada de textura liviana y crocante, ideal para desayunos, barras y coberturas. Aporta hidratos de carbono, fibra y proteína vegetal; puede incorporarse directamente sin cocción.",,https://drive.google.com/file/d/1qMBmu67kSyesq1C7FxsBaowJl7dUlj1m/view,si,1549,,✅ en precios,CEREALES
TUTUCAS CON AZUCAR,250G/500G/1KG,"Maíz inflado de textura aireada y crocante, con un sabor dulce que lo vuelve irresistible. Ideal para una colación simple, compartir o sumar a una mesa dulce.",,https://drive.google.com/file/d/1hF12REdli5qnypdctorBmKVdPaKIP08A/view,,1635,,✅ en precios,CEREALES
TUTUCAS SIN AZUCAR,250G/500G/1KG,"Maíz inflado de textura aireada y crocante, sin azúcar agregada según su denominación. Aporta principalmente hidratos de carbono y resulta práctico como colación o base para mezclas.",,https://drive.google.com/file/d/1ssnRXWRHhOyxkgKCyeSYK4o-f34Shh0d/view,,1636,,✅ en precios,CEREALES
ARANDANOS DESHIDRATADOS,250G/500G/1KG,"Arándanos deshidratados de sabor agridulce, prácticos para granolas, yogures y repostería. Aportan hidratos de carbono, compuestos vegetales y un toque frutal intenso.",,https://drive.google.com/file/d/1-3hEiQdp5-wSKlvvcymYZu1DU6SVODsx/view,si,1127,,✅ en precios,DESHIDRATADOS
CHIPS DE BANANA,250G/500G/1KG,"Rodajas de banana de textura crocante y sabor dulce, prácticas para colaciones y mezclas. Aportan principalmente hidratos de carbono; grasas y azúcares pueden variar según el método de elaboración.",,https://drive.google.com/file/d/1tHz0CPQn94o34AE_oymNrsxf_gCoDDya/view,si,1202,,✅ en precios,DESHIDRATADOS
CIRUELA PRESIDENTE SIN CAROZO,250G/500G/1KG,"Ciruelas deshidratadas de sabor dulce y textura tierna, prácticas para colaciones y repostería. Aportan hidratos de carbono, fibra, potasio y compuestos vegetales naturales.",,https://drive.google.com/file/d/1Tedikm7hqYFZZGrkfGX1KRlF2b1ETX8r/view,si,1206,,✅ en precios,DESHIDRATADOS
CIRUELAS D`AGEN CON CAROZO,250G/500G/1KG,"Ciruelas deshidratadas de sabor dulce y textura tierna, prácticas para colaciones y repostería. Aportan hidratos de carbono, fibra, potasio y compuestos vegetales naturales.",,https://drive.google.com/file/d/19xXY0pEbQvvg7sMKeDGhGmMqLaZFYnFA/view,,1207,,✅ en precios,DESHIDRATADOS
CIRUELAS TIERNIZADAS SIN CAROZO,250G/500G/1KG,"Ciruelas deshidratadas de sabor dulce y textura tierna, prácticas para colaciones y repostería. Aportan hidratos de carbono, fibra, potasio y compuestos vegetales naturales.",,https://drive.google.com/file/d/1UaJqE6bpmw1tzb1xHxIzodRhMBZsqcHV/view,si,1208,,✅ en precios,DESHIDRATADOS
DATILES DE EGIPTO CON CAROZO,250G/500G/1KG,"Dátiles de sabor dulce y textura carnosa, ideales para colaciones, rellenos y preparaciones sin azúcar refinada. Aportan hidratos de carbono, fibra y minerales como potasio y magnesio.",,https://drive.google.com/file/d/1ggYi4CGKjZ9XCLcLwiXQoKgRtp-IhCP9/view,,1242,,❌ no está en precios,
FRUTA ESCURRIDA,250G/500G/1KG,"Fruta deshidratada de sabor concentrado y textura agradable, práctica para colaciones, granolas y repostería. Aporta hidratos de carbono, fibra y minerales, además de un dulzor frutal muy versátil.",,https://drive.google.com/file/d/1Q6aYP2IupHjGyGW62HuK0yczmhzAQgvn/view,,1271,,✅ en precios,DESHIDRATADOS
FRUTA MULTICOLOR,250G/500G/1KG,"Fruta deshidratada de sabor concentrado y textura agradable, práctica para colaciones, granolas y repostería. Aporta hidratos de carbono, fibra y minerales, además de un dulzor frutal muy versátil.",,https://drive.google.com/file/d/1sJwlaZCtWN3eJshcjCjwgCc3KBQuK4fT/view,si,1954,,✅ en precios,DESHIDRATADOS
HIGOS TIERNIZADOS,250G/500G/1KG,"Higos deshidratados de sabor dulce y textura tierna, ideales para colaciones, tablas y repostería. Aportan hidratos de carbono, fibra, potasio y calcio en cantidades variables.",,https://drive.google.com/file/d/1Q9lPGXaeVdr2bRx8us-T_J2OFgI9XW54/view,si,1311,,✅ en precios,DESHIDRATADOS
JENGIBRE GLASEADO,250G/500G/1KG,"Jengibre de sabor picante y dulce, con textura tierna y cobertura azucarada. Ideal para repostería, tablas dulces o disfrutar como una colación diferente y aromática.",,https://drive.google.com/file/d/1f8nx3YkZ3XqTBJOr7RbUnkiIuX8F9dFw/view,,1319,,✅ en precios,DESHIDRATADOS
MEDALLONES DE DURAZNO,250G/500G/1KG,"Fruta deshidratada de sabor concentrado y textura agradable, práctica para colaciones, granolas y repostería. Aporta hidratos de carbono, fibra y minerales, además de un dulzor frutal muy versátil.",,https://drive.google.com/file/d/1MwU_DIjxJKxV2ruB339EY2Ft0EsuzXvR/view,si,1394,,✅ en precios,DESHIDRATADOS
PASAS DE UVA CON SEMILLAS,250G/500G/1KG,"Uvas deshidratadas de dulzor natural y textura tierna, ideales para granolas, panes, ensaladas y colaciones. Aportan hidratos de carbono, fibra, potasio y compuestos antioxidantes naturales.",,https://drive.google.com/file/d/1Pu2D-RFY57UtSR3BJHr4uot2JKPFAj9Z/view,,2440,,✅ en precios,DESHIDRATADOS
PASAS MOROCHA FLAME SIN SEMILLA,250G/500G/1KG,"Uvas deshidratadas de dulzor natural y textura tierna, ideales para granolas, panes, ensaladas y colaciones. Aportan hidratos de carbono, fibra, potasio y compuestos antioxidantes naturales.",,https://drive.google.com/file/d/16DnWqgTXff5E0l4ItsA2jI9UNtPPwJjQ/view,si,1955,,✅ en precios,DESHIDRATADOS
PASAS MOROCHA JUMBO SIN SEMILLA,250G/500G/1KG,"Uvas deshidratadas de dulzor natural y textura tierna, ideales para granolas, panes, ensaladas y colaciones. Aportan hidratos de carbono, fibra, potasio y compuestos antioxidantes naturales.",,https://drive.google.com/file/d/1cKCSvqBSLd30SBGisx625jOeuSr9mCei/view,si,4456,,✅ en precios,DESHIDRATADOS
PASAS RUBIA SIN SEMILLA,250G/500G/1KG,"Uvas deshidratadas de dulzor natural y textura tierna, ideales para granolas, panes, ensaladas y colaciones. Aportan hidratos de carbono, fibra, potasio y compuestos antioxidantes naturales.",,https://drive.google.com/file/d/1NechloJwourKBTRFWmgNSqLXsMQsz0n6/view,si,1461,,✅ en precios,DESHIDRATADOS
PERAS WILLIAMS,250G/500G/1KG,"Fruta deshidratada de sabor concentrado y textura agradable, práctica para colaciones, granolas y repostería. Aporta hidratos de carbono, fibra y minerales, además de un dulzor frutal muy versátil.",,https://drive.google.com/file/d/1G2SEtD_Q1ayam3utq_qterHqoY4_g2kP/view,si,1488,,✅ en precios,DESHIDRATADOS
RODAJAS DE NARANJA DESHIDRATADA,50G/250G/1KG,"Rodajas de naranja deshidratada, aromáticas y de sabor cítrico, útiles en infusiones, coctelería y decoración. Aportan fibra y compuestos naturales de la fruta; el azúcar depende del proceso de elaboración.",,https://drive.google.com/file/d/1STntUIKWPjsuhSgWzIFTcNAiHTM0uz2C/view,,1692,,✅ en precios,DESHIDRATADOS
TOMATE SECOS,250G/500G/1KG,"Tomate deshidratado de sabor concentrado y textura firme, ideal para salsas, panes, ensaladas y rellenos. Aporta fibra, potasio y compuestos antioxidantes naturales como el licopeno.",,https://drive.google.com/file/d/10_jDExoNlrLxBgITNPWTHv_6tajstWsy/view,,1632,,✅ en precios,DESHIDRATADOS
ALMENDRAS CON CHOCOLATE,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1hmWs7T2wC96TtgD45OkILyJDXkGnOyjz/view,si,2001,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
ARANDANOS CON CHOCOLATE,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1x67GyL9CCrv_p-LXAt9DxZ8XqUgGhAq2/view,si,2002,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
AVELLANAS CON CHOCOLATE,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1JqHkzKW0GHiwkCvdLRrpnd8GxYXsHZsU/view,si,2010,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
BANANITAS CON CHOCOLATE,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1lTHh9dcV--oni4bsmIrHPM4KGoTf38ub/view,si,2455,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
BARRA DE CHOCOLATE 55% SIN AZUCAR x 100 g - COLONIAL,1 UNIDAD,"Chocolate de sabor intenso y textura firme, pensado para disfrutar solo o utilizar en repostería. Sus notas profundas de cacao lo convierten en una opción ideal para quienes prefieren sabores marcados.",,https://drive.google.com/file/d/1guwxJ8Acdq3a9vv-mUm5nW_JUIDcTcID/view,,2004,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
BARRA DE CHOCOLATE 70% CON STEVIA x 100 GR - COLONIAL,1 UNIDAD,"Chocolate de sabor intenso y textura firme, pensado para disfrutar solo o utilizar en repostería. Sus notas profundas de cacao lo convierten en una opción ideal para quienes prefieren sabores marcados.",,https://drive.google.com/file/d/1tEMqFtY5CHTTVi0kPVkqUuZftUgBWaM1/view,,2003,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
BARRA DE CHOCOLATE 80% ORGANICO X 100 GR - COLONIAL,1 UNIDAD,"Chocolate de sabor intenso y textura firme, pensado para disfrutar solo o utilizar en repostería. Sus notas profundas de cacao lo convierten en una opción ideal para quienes prefieren sabores marcados.",,https://drive.google.com/file/d/14RCfMfiamjxbBTREICeDFap3Pxvxx4w5/view,,2268,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
CHIPS DE CHOCOLATE BLANCO,250G/500G/1KG,"Pequeñas gotas de chocolate ideales para galletas, tortas, granolas y coberturas. Aportan principalmente grasas e hidratos de carbono; el contenido de cacao y azúcar varía según el tipo de chocolate.",,https://drive.google.com/file/d/1LoOfkqDKcFnDpE0Z_KERZVuXSY-gwz7M/view,si,2241,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
CHIPS DE CHOCOLATE SEMIAMARGO,250G/500G/1KG,"Pequeñas gotas de chocolate ideales para galletas, tortas, granolas y coberturas. Aportan principalmente grasas e hidratos de carbono; el contenido de cacao y azúcar varía según el tipo de chocolate.",,https://drive.google.com/file/d/1JdNKy_l3ilrDwJ0_iarB8OmfRPJkiRva/view,si,2007,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
DULCE DE ALCAYOTA X500 GR - DON FRANCISCO,1 UNIDAD,"Dulce frutal de textura fibrosa y sabor suave, ideal para tostadas, quesos y repostería. Aporta principalmente hidratos de carbono; la cantidad de azúcar depende de la receta.",,https://drive.google.com/file/d/1hAmK_w0nFlj5twyDbbKKPHfwotPTyCIb/view,,1244,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
DULCE DE LECHE CON STEVIA - SIN TACC - DOÑA MAGDALENA,1 UNIDAD,"Dulce de leche de textura cremosa, apto para untar, rellenar y acompañar postres. Aporta principalmente hidratos de carbono y proteínas lácteas; la cantidad de azúcares o edulcorantes depende de la formulación.",,https://drive.google.com/file/d/1WHw5mkEvjgT-mPw4uZx2H0aYiH9lYZe6/view,,2134,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
DULCE DE LECHE DE COCO VEGANO - DOÑA MAGDALENA,1 UNIDAD,"Dulce de textura cremosa y sabor a coco, elaborado como alternativa vegetal para untar o usar en postres. Aporta un perfil tropical y una consistencia suave que combina con panes, frutas y repostería.",,https://drive.google.com/file/d/1RNgjG2UBtMOR-lWl6enYwwRNtC3AhQOi/view,,2145,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
DULCE DE MEMBRILLO X1 KG - DON FRANCISCO,1 UNIDAD,"Dulce de membrillo de sabor frutado y textura firme, ideal para postres, rellenos y la clásica combinación con queso. Su consistencia permite cortarlo, servirlo y utilizarlo fácilmente en repostería.",,https://drive.google.com/file/d/1wGO4YqplgiTtHKaJMhkW5-eC8h6xoc-1/view,,1254,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
DULCE DE MEMBRILLO X500 GR - MUPAY,1 UNIDAD,"Dulce de membrillo de sabor frutado y textura firme, ideal para postres, rellenos y la clásica combinación con queso. Su consistencia permite cortarlo, servirlo y utilizarlo fácilmente en repostería.",,https://drive.google.com/file/d/1M2tosfDbag8ZAAwyKx1kbQfsiw7okEBi/view,,1253,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
GARRAPIÑADA DE MANI,250G/500G/1KG,"Maní tostado recubierto con caramelo crocante, de sabor dulce y textura irresistible. Ideal para compartir, sumar a una picada dulce o disfrutar como un pequeño gusto.",,https://drive.google.com/file/d/1Aak-uAtZrdeIs0wgpM1t1J43vNSCY5bZ/view,,1276,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
LENTEJA DE CHOCOLATE,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1yQIyrX6YNZ1kCZYX7DX3ljrLef6l4c4v/view,si,2316,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MANI CON CHOCOLATE SEMIAMARGO,250G/500G/1KG,"Bocado dulce de textura crocante o tierna combinado con chocolate, ideal para disfrutar en porciones pequeñas. Aporta hidratos de carbono y grasas; la cantidad de cacao, azúcares y frutos secos depende de la receta.",,https://drive.google.com/file/d/1ru1C0csggjgkl6f2NhrpEb_mkcO3KWmn/view,si,2008,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MEMBRILLITOS X30 GR - PIZARRO,1 UNIDAD,"Dulce de membrillo de sabor frutado y textura firme, ideal para postres, rellenos y la clásica combinación con queso. Su consistencia permite cortarlo, servirlo y utilizarlo fácilmente en repostería.",,https://drive.google.com/file/d/14phf-_VuRbjq5lGSGY6etaD_lllAKnDk/view,,2229,,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA CON STEVIA SIN TACC - DOÑA MAGDALENA,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",FRUTILLA/DURAZNO,https://drive.google.com/file/d/1Q7z-fTvZodCM-Bj1Kcj3MTHVWYLoIohT/view,,2153,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE CITRICOS - LAS DOÑAS,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",,https://drive.google.com/file/d/1d4-j6FzUDHjNkzft5X9qTD-_W6chuCXG/view,,2123,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE DURAZNO X450 GR - LA CASITA DE LA ABUELI,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",,https://drive.google.com/file/d/1f28qxUcBPwGJgi7Rc3oMnJ-eDPWf3xvK/view,,5019,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE FRUTILLAS Y ARANDANOS - LAS DOÑAS,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",,https://drive.google.com/file/d/1Ib512u7c5_rHUpjA-lqENWOY32hdF1OO/view,,2122,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE FRUTOS DEL BOSQUE X450 GR - LA CASITA DE LA ABUELI,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",,https://drive.google.com/file/d/1Sv5PveyVfyNnTFlT8O1F-T8utY550NVx/view,,5020,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE MEMBRILLO X450GR - LA CASITA DE LA ABUELI,1 UNIDAD,"Dulce de membrillo de sabor frutado y textura firme, ideal para postres, rellenos y la clásica combinación con queso. Su consistencia permite cortarlo, servirlo y utilizarlo fácilmente en repostería.",,https://drive.google.com/file/d/1YzjSZ-7SRayly5I9RyJF16izEQYrZD5a/view,,5018,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
MERMELADA DE PERAS AL MALBEC - LAS DOÑAS,1 UNIDAD,"Mermelada de sabor frutado y textura untable, ideal para desayunos, postres y rellenos. Cada variedad conserva un perfil propio y aporta color, aroma y dulzor a tostadas, yogures y recetas.",,https://drive.google.com/file/d/1VDSIzTaJWq0C-jE2lxZNHiZWWOXEqbAX/view,,2368,15,✅ en precios,"DULCES, MIEL Y CHOCOLATES"
